"BodyAccMean_X" "BodyAccMean_Y" "BodyAccMean_Z" "GravityAccMean_X" "GravityAccMean_Y" "GravityAccMean_Z" "BodyGyroMean_X" "BodyGyroMean_Y" "BodyGyroMean_Z" "BodyAccStd_X" "BodyAccStd_Y" "BodyAccStd_Z" "GravityAccStd_X" "GravityAccStd_Y" "GravityAccStd_Z" "BodyGyroStd_X" "BodyGyroStd_Y" "BodyGyroStd_Z" "VolunteerID" "ActivityDescr"
0.28744253 -0.050273681 -0.13274829 0.92162708 -0.34800133 0.023925932 -0.054718244 0.0019508875 0.075091803 -0.39217785 -0.12604296 -0.40340864 -0.96332837 -0.98428308 -0.98575111 -0.55631884 -0.52801221 -0.47278342 2 "WALKING"
0.1844141 -0.014817877 -0.089991964 0.92611255 -0.35484126 0.023371871 -0.067062214 -0.0056267715 0.12613636 -0.42249491 -0.14327744 -0.40279011 -0.9690812 -0.95672309 -0.98682077 -0.60678512 -0.54827189 -0.51529003 2 "WALKING"
0.25204831 -0.00060425372 -0.070452518 0.91945968 -0.35727178 0.024557592 -0.057071263 -0.084449947 0.067148257 -0.47081672 -0.11866822 -0.38629262 -0.97072966 -0.96997183 -0.97910656 -0.61919699 -0.58488209 -0.53232066 2 "WALKING"
0.33806106 -0.0413713 -0.097384161 0.91654519 -0.35313681 0.024684898 -0.024726295 -0.042791998 0.086489038 -0.42999883 -0.013674252 -0.39347137 -0.99155424 -0.98750442 -0.98013134 -0.6071415 -0.57557278 -0.49764339 2 "WALKING"
0.29030031 -0.044250443 -0.12549008 0.91795101 -0.35847392 0.02139666 -0.00027909134 -0.060894522 0.096790661 -0.42055075 0.015899795 -0.41892164 -0.99312039 -0.96913297 -0.98555228 -0.58507961 -0.57561069 -0.53827807 2 "WALKING"
0.26086953 -0.015550952 -0.12094838 0.91617182 -0.36393656 0.019898263 -0.03414961 -0.092329925 0.073965607 -0.50433982 -0.062690202 -0.39407741 -0.98836267 -0.97230774 -0.98891064 -0.59984229 -0.59058414 -0.5882645 2 "WALKING"
0.39276304 -0.059173884 -0.11092832 0.88843472 -0.35208513 0.024746154 -0.13657719 -0.042922748 0.042663081 -0.14842192 0.048984289 -0.29634554 -0.97455562 -0.94963851 -0.92848257 -0.66849313 -0.62096383 -0.41792348 2 "WALKING_DOWNSTAIRS"
0.33322745 -0.024943465 -0.15891904 0.90415426 -0.36687719 0.020979978 -0.073717191 -0.055667373 0.067834449 -0.10414406 -0.013973355 -0.32971411 -0.90372096 -0.93569505 -0.90429661 -0.68783383 -0.58240293 -0.4271434 2 "WALKING_DOWNSTAIRS"
0.31615359 0.0012773598 -0.06545266 0.91778589 -0.36635024 0.0066570617 -0.30489326 0.21765172 0.0039356257 -0.15163293 0.11628238 -0.15395808 -0.9459504 -0.9324584 -0.93708346 -0.38886039 -0.60350961 -0.35224858 2 "WALKING_DOWNSTAIRS"
0.15366105 -0.010077719 -0.043894838 0.9185801 -0.3467214 0.013347324 -0.40665563 0.22154838 0.060659006 -0.21427827 0.13220784 -0.19988114 -0.94887881 -0.94220621 -0.91580219 -0.44712127 -0.60433962 -0.36555339 2 "WALKING_DOWNSTAIRS"
0.071035289 -0.015656183 -0.094263452 0.91002736 -0.34639809 0.016778253 0.020868138 -0.19800124 0.12828895 -0.21342438 0.065906916 -0.37962343 -0.91012543 -0.94978266 -0.93857594 -0.50817512 -0.56995927 -0.39320816 2 "WALKING_DOWNSTAIRS"
0.33304231 -0.01019258 -0.1220055 0.88698853 -0.35102716 0.013588363 -0.095150488 0.067824566 0.068691573 -0.10011811 0.23427632 -0.27331152 -0.93546683 -0.95304942 -0.97138549 -0.26449761 -0.45226491 -0.36166641 2 "WALKING_DOWNSTAIRS"
0.27579996 0.0018368697 -0.13628781 0.8903736 -0.34333335 0.0083803748 -0.16214827 0.019575582 0.070246674 -0.036102379 0.28484874 -0.14178035 -0.94417397 -0.95553034 -0.93038204 -0.25553803 -0.38766222 -0.33283275 2 "WALKING_DOWNSTAIRS"
0.27138623 -0.042483426 -0.12821114 0.89120341 -0.33991253 -0.0016320651 0.31583197 -0.42212152 0.11249076 -0.01717702 0.26485509 -0.088459272 -0.94742771 -0.98871154 -0.94608713 -0.49771046 -0.47394796 -0.29670101 2 "WALKING_DOWNSTAIRS"
0.42604818 -0.058615109 -0.1170689 0.88196458 -0.34434033 0.0026251368 0.33711075 -0.2962471 0.10357893 -0.076835056 0.16652926 -0.13373134 -0.97578734 -0.97265148 -0.94579762 -0.61522977 -0.49276557 -0.29952314 2 "WALKING_DOWNSTAIRS"
0.2856233 -0.0060363793 -0.19809731 0.85725469 -0.32296931 -0.22463514 -0.24962871 0.040495154 0.24765496 -0.099312158 0.080159134 -0.053770031 -0.9843848 -0.9168918 -0.87570298 -0.60269619 -0.50034689 -0.42042614 2 "WALKING_DOWNSTAIRS"
0.35480453 -0.018153403 -0.14403353 0.85755178 -0.31591962 -0.24890684 -0.14886489 0.024923929 0.14591746 0.012124247 -0.051254866 0.065390916 -0.98755147 -0.9731885 -0.91355983 -0.58789289 -0.49595992 -0.3916767 2 "WALKING_DOWNSTAIRS"
0.39558207 -0.012193647 -0.14801867 0.86509095 -0.31161616 -0.2491606 -0.49212758 0.3959397 0.34355224 0.010712878 0.21395446 0.17784791 -0.96413902 -0.94329055 -0.93302704 -0.28560691 -0.39384445 -0.31409653 2 "WALKING_DOWNSTAIRS"
0.22715659 -0.022146672 -0.14521449 0.86873654 -0.31171608 -0.24669583 -0.27164413 0.04238852 0.22799718 -0.024746907 0.32776722 0.11079157 -0.96927178 -0.93336455 -0.94519528 -0.050934153 -0.35971117 -0.27320983 2 "WALKING_DOWNSTAIRS"
0.23483919 0.0081011057 -0.14108314 0.85958679 -0.32366852 -0.25600458 -0.086383609 -0.15496288 0.1896345 -0.030425133 0.19562069 0.044496762 -0.96296122 -0.95253709 -0.96348418 -0.11184865 -0.42729442 -0.29029983 2 "WALKING_DOWNSTAIRS"
0.23820197 -0.0026928807 -0.12149269 0.85585592 -0.31712472 -0.26834748 -0.073103843 0.024143523 0.17035259 -0.09123551 0.20644423 0.10569119 -0.98126204 -0.93596874 -0.92764629 -0.13193895 -0.38357164 -0.30251374 2 "WALKING_DOWNSTAIRS"
0.27873663 -0.048279124 -0.12092488 0.84910036 -0.31632798 -0.28276642 0.3937664 -0.25410214 -0.14236223 0.068433966 0.23286592 0.094042914 -0.94360346 -0.94007993 -0.94631885 -0.45873577 -0.43419209 -0.39200888 2 "WALKING_DOWNSTAIRS"
0.26374279 -0.02958616 -0.050708835 0.83288545 -0.3247456 -0.28859649 0.26182149 -0.3605268 -0.15944962 0.15287341 0.27759556 0.089483516 -0.95055015 -0.97392877 -0.96568406 -0.42321747 -0.47847899 -0.31708025 2 "WALKING_DOWNSTAIRS"
0.30133385 -0.056094277 -0.078006249 0.77714742 -0.27065994 -0.41948411 -0.55332981 0.25316896 0.73758056 0.27079913 0.2888186 0.3242698 -0.96158874 -0.94738828 -0.90011148 -0.32348674 -0.52828579 -0.30957441 2 "WALKING_DOWNSTAIRS"
0.28026398 0.0060423653 -0.12786457 0.79274717 -0.27575092 -0.41810985 -0.66049192 0.2837502 0.7795361 0.011234724 -0.0032361043 0.23056643 -0.94681244 -0.96156266 -0.95523325 -0.24231744 -0.48620794 -0.25713931 2 "WALKING_DOWNSTAIRS"
0.24393099 -0.0040036613 -0.12267616 0.80133805 -0.26850962 -0.42510743 -0.41859048 0.21725851 0.55749369 -0.092083866 0.010788982 0.1993878 -0.95883268 -0.95249559 -0.96069021 -0.16115281 -0.36916334 -0.12421422 2 "WALKING_DOWNSTAIRS"
0.28433754 0.013821312 -0.05753308 0.78719278 -0.27114646 -0.41679552 -0.044959679 0.020385047 0.14132017 0.0047788809 0.28676481 0.18448192 -0.9278588 -0.93713951 -0.90390347 -0.36269141 -0.39466985 -0.2159464 2 "WALKING_DOWNSTAIRS"
0.41085939 -0.024854391 -0.14898719 0.79970867 -0.26820707 -0.40293275 -0.11269568 0.035087263 0.13908097 0.13488536 0.31788374 0.30342152 -0.87226231 -0.91645012 -0.94718434 -0.12526617 -0.39188628 -0.15534003 2 "WALKING_DOWNSTAIRS"
0.17766532 -0.070310559 -0.13630828 0.81247038 -0.25958826 -0.41351894 0.15449748 -0.37809583 -0.22940055 0.082236325 0.077127135 0.33199765 -0.90614476 -0.940082 -0.90795616 -0.10354174 -0.41249567 -0.18436923 2 "WALKING_DOWNSTAIRS"
0.20574701 -0.00517762 -0.10548391 0.78972988 -0.27653834 -0.4286658 0.43865447 -0.42630114 -0.37961195 0.012328176 0.2032938 0.23702576 -0.92591639 -0.91795748 -0.96403551 -0.40311674 -0.4311972 -0.37843733 2 "WALKING_DOWNSTAIRS"
0.25186651 -0.030378942 -0.3516297 0.89378375 -0.41459246 -0.040303941 -0.55374785 0.22175365 0.052679773 -0.34424039 0.083311586 -0.01247212 -0.92369394 -0.94089643 -0.61817194 -0.65015868 -0.48841211 -0.19901602 2 "WALKING_UPSTAIRS"
0.20906379 -0.049359552 -0.31450384 0.86182968 -0.42820127 -0.1392346 -0.23056798 0.24771267 0.11136827 -0.33864847 0.13448364 -0.23126938 -0.9025848 -0.9501223 -0.51151989 -0.65257031 -0.40052102 -0.094268496 2 "WALKING_UPSTAIRS"
0.23655703 -0.0061942794 -0.13948292 0.83231477 -0.44034311 -0.21438702 0.089278408 -0.10874976 -0.099692125 -0.37894793 0.028987642 -0.29959604 -0.93563894 -0.95866746 -0.87931644 -0.49257032 -0.43446008 -0.095715349 2 "WALKING_UPSTAIRS"
0.24274255 0.0099775927 -0.093386183 0.82253955 -0.43545486 -0.22813074 0.32405108 -0.47656942 -0.2504386 -0.41578092 0.061759904 -0.23807668 -0.96339927 -0.938378 -0.9527586 -0.36214539 -0.52912708 -0.22609117 2 "WALKING_UPSTAIRS"
0.28158555 -0.0075743135 -0.1747021 0.82434606 -0.42694058 -0.23396567 0.077596692 -0.23743319 0.048025629 -0.34370447 0.11026753 -0.080621938 -0.96993179 -0.96832378 -0.90968986 -0.31690776 -0.43233468 -0.21278457 2 "WALKING_UPSTAIRS"
0.18214828 -0.010646974 -0.16894574 0.82002484 -0.42264572 -0.26057755 0.052923668 -0.030243692 -0.085249252 -0.39173633 0.04238252 -0.23028972 -0.96633309 -0.95267355 -0.83867007 -0.469196 -0.39753697 0.092601369 2 "WALKING_UPSTAIRS"
0.1821957 -0.0016884658 -0.089805031 0.80965575 -0.41797861 -0.2927227 0.06807912 -0.12657561 -0.074961722 -0.38969662 0.019942316 -0.32360231 -0.95600484 -0.94951485 -0.90116884 -0.39280039 -0.49946853 0.07933651 2 "WALKING_UPSTAIRS"
0.31178044 0.013873623 -0.21470991 0.80421172 -0.41122783 -0.30954593 -0.2999477 0.073893873 0.38132382 -0.28883702 0.024940442 -0.012087503 -0.96488279 -0.93869197 -0.91956541 -0.47683818 -0.47583266 -0.12368226 2 "WALKING_UPSTAIRS"
0.25615464 0.03261012 -0.22862313 0.78841478 -0.39115743 -0.34059264 -0.34774041 0.15866014 0.32310847 -0.3637984 -0.0014922736 -0.0060593818 -0.9210241 -0.92276064 -0.8030966 -0.67975956 -0.34455138 -0.082636875 2 "WALKING_UPSTAIRS"
0.078156973 -0.027612708 -0.34615379 0.85418365 -0.36998534 -0.28328007 -0.44810408 0.0045658665 0.2350646 -0.37372745 0.096341876 0.14316589 -0.83659828 -0.840246 -0.6483279 -0.50564685 -0.47447777 -0.082221558 2 "WALKING_UPSTAIRS"
0.17991522 0.040285843 -0.39925032 0.77744709 -0.37238247 -0.38592451 -0.14957342 0.091994832 0.17562404 -0.32453994 0.040201843 0.2286178 -0.75190443 -0.87262585 -0.45582395 -0.39577881 -0.45644299 0.016751134 2 "WALKING_UPSTAIRS"
0.28509055 -0.011054655 -0.17546042 0.71872149 -0.34577422 -0.46668033 0.21780235 -0.037131015 -0.19124281 -0.33608887 0.0077869281 -0.0060929828 -0.92890557 -0.94108453 -0.87726749 -0.33721618 -0.47215668 0.1757922 2 "WALKING_UPSTAIRS"
0.28495022 -0.017809348 -0.10353921 0.71248535 -0.34166914 -0.47922354 0.36033459 -0.24634945 -0.40459008 -0.39399176 0.069258649 -0.06076504 -0.96767438 -0.96456 -0.96573832 -0.32831827 -0.52584322 0.07552608 2 "WALKING_UPSTAIRS"
0.1982599 -0.0072360841 -0.11697537 0.72200405 -0.34340533 -0.48379117 0.1000267 -0.05236214 0.11741251 -0.35821234 0.19934459 0.027980756 -0.96043669 -0.96927178 -0.95188743 -0.2564816 -0.53851784 0.0027495934 2 "WALKING_UPSTAIRS"
0.25100692 0.027292221 -0.15904398 0.71478372 -0.34596998 -0.49391901 0.084413525 -0.094105264 -0.10654961 -0.31226485 0.27158876 0.063229519 -0.93165632 -0.95645429 -0.92671733 -0.33877929 -0.43503761 0.26429836 2 "WALKING_UPSTAIRS"
0.26889811 0.027477206 -0.13197884 0.7025277 -0.32537694 -0.50383256 -0.036682316 -0.07102473 0.070769596 -0.32589321 0.13326769 0.095709279 -0.96523033 -0.85924197 -0.94517747 -0.29150879 -0.39836213 0.34742419 2 "WALKING_UPSTAIRS"
0.14838783 -0.036547994 -0.11049098 0.69943417 -0.29680057 -0.51878585 -0.34601361 0.18816808 0.73715861 -0.33005118 -0.028480261 0.1506074 -0.96343447 -0.92333967 -0.90902989 -0.38997173 -0.43510444 -0.036634046 2 "WALKING_UPSTAIRS"
0.073728786 -0.14822575 -0.24110951 0.74252899 -0.25001385 -0.53088483 -0.4373822 0.26030642 0.5954912 -0.35922813 0.17063542 0.139023 -0.7512596 -0.67553109 -0.79221644 -0.39797267 -0.58067577 0.02011086 2 "WALKING_UPSTAIRS"
0.28020794 -0.01113497 -0.179611 0.66598608 -0.3163566 -0.56406492 -0.11361076 0.14672676 0.22767118 -0.37135565 0.011871275 0.164084 -0.84219454 -0.84983864 -0.92826513 -0.34074943 -0.59991183 -0.079131961 2 "WALKING_UPSTAIRS"
0.27452047 -0.0078204354 -0.12915842 0.64589852 -0.32197213 -0.56610531 0.28551851 -0.20610333 -0.54785012 -0.41658802 0.12844834 0.056056762 -0.95623826 -0.90118763 -0.93496839 -0.38593776 -0.5029189 0.38929771 2 "WALKING_UPSTAIRS"
0.24402748 -0.0043812777 -0.13437813 0.64294547 -0.32149207 -0.56406153 0.21514151 -0.28607875 -0.38522188 -0.43838096 0.18083787 0.079635381 -0.94584482 -0.91040281 -0.92968439 -0.36280887 -0.51483273 0.44959761 2 "WALKING_UPSTAIRS"
0.2858303 -0.0046677341 -0.15274602 0.64075158 -0.3158319 -0.57662419 -0.036251737 -0.057129057 0.19114466 -0.43339946 0.0097299042 0.12086668 -0.95940269 -0.92042447 -0.92126087 -0.30550495 -0.59963467 -0.016291335 2 "WALKING_UPSTAIRS"
0.23646561 -0.036365249 -0.11386168 0.64255272 -0.30903852 -0.58994387 0.10591492 -0.11774643 -0.056304219 -0.43200142 0.068415294 0.18134568 -0.96856465 -0.94705491 -0.96089345 -0.26966781 -0.41500081 0.14710849 2 "WALKING_UPSTAIRS"
0.2388571 -0.022813178 -0.023382587 0.63954655 -0.316077 -0.59421834 -0.064616931 0.018642616 0.43326559 -0.36521137 0.12196469 0.27942746 -0.98548506 -0.96118486 -0.96972536 -0.26781401 -0.35678252 0.21778803 2 "WALKING_UPSTAIRS"
0.29475553 -0.062461304 -0.098216739 0.64065484 -0.31349186 -0.59352679 -0.36695342 0.1437073 0.71995704 -0.34754129 0.086078712 0.26997875 -0.97735465 -0.96847374 -0.97169365 -0.38790194 -0.43330654 -0.088526827 2 "WALKING_UPSTAIRS"
0.21881237 -0.055128494 -0.015740984 0.90750709 -0.31830538 0.18769243 0.086919127 -0.092992248 0.076377839 -0.95067454 -0.87637081 -0.63729162 -0.92059907 -0.90819117 -0.53542919 -0.86201486 -0.91881509 -0.90327519 2 "STANDING"
0.28767511 -0.030786823 -0.17259261 0.89032532 -0.33884512 0.22398067 0.00063308606 -0.15756564 0.15283483 -0.97634977 -0.92261331 -0.96504533 -0.97331245 -0.945376 -0.89630326 -0.92219833 -0.96759124 -0.95828025 2 "STANDING"
0.28732862 -0.030313825 -0.16753742 0.89290785 -0.34863129 0.19662293 -0.031579083 -0.13008757 0.15526297 -0.99202894 -0.97321502 -0.97159625 -0.97995806 -0.98290358 -0.89063527 -0.97116084 -0.9761051 -0.97535232 2 "STANDING"
0.27273142 -0.028275581 -0.12707511 0.89607129 -0.35656824 0.17396375 -0.036293119 -0.091957333 0.12708226 -0.99619281 -0.965002 -0.93402533 -0.99643688 -0.96766096 -0.93331328 -0.99001505 -0.97585238 -0.97071251 2 "STANDING"
0.2758409 -0.018403826 -0.10282253 0.89473752 -0.36285698 0.16721705 -0.034606081 -0.060370918 0.091577409 -0.9946609 -0.98033928 -0.96721807 -0.9958286 -0.99090506 -0.98223728 -0.99293932 -0.97518266 -0.97196925 2 "STANDING"
0.27860714 -0.010041872 -0.088410143 0.8942283 -0.36264534 0.17066026 -0.032911805 -0.048613403 0.075198364 -0.99380749 -0.97494691 -0.95814189 -0.99849359 -0.99171737 -0.98143966 -0.98605556 -0.97984798 -0.97699503 2 "STANDING"
0.27627058 -0.0072991585 -0.080292541 0.89440512 -0.35756713 0.17967315 -0.029709642 -0.067204394 0.080348049 -0.99431265 -0.97201406 -0.96850889 -0.99877324 -0.9758443 -0.94451807 -0.98459296 -0.986487 -0.98194466 2 "STANDING"
0.27848792 -0.012224534 -0.10117153 0.89419491 -0.35189962 0.18938176 -0.026383943 -0.083750667 0.086684776 -0.9958216 -0.97692291 -0.98269928 -0.99839641 -0.98821478 -0.97666359 -0.99127016 -0.99306243 -0.98958667 2 "STANDING"
0.28021898 -0.014917572 -0.1086301 0.89460016 -0.34923918 0.19220199 -0.027128821 -0.088354106 0.093004159 -0.99552895 -0.98355855 -0.9844364 -0.99752067 -0.99378088 -0.99494132 -0.99208304 -0.99351726 -0.99096498 2 "STANDING"
0.27811098 -0.020942513 -0.11285638 0.89531336 -0.34879527 0.19171048 -0.026503517 -0.084407181 0.095595239 -0.99622105 -0.97286048 -0.98063794 -0.9991234 -0.99382525 -0.9896189 -0.98372647 -0.98975572 -0.99431967 2 "STANDING"
0.27143024 -0.026177026 -0.11524626 0.89499058 -0.35178547 0.18945783 -0.028241422 -0.077794246 0.097236867 -0.99541288 -0.96520529 -0.98418621 -0.99655084 -0.98588906 -0.99019143 -0.97781819 -0.98793071 -0.98424204 2 "STANDING"
0.33014802 0.01898283 -0.042531252 0.85873081 -0.42136189 0.15565405 -0.01011147 -0.064425449 -0.049312712 -0.96189692 -0.84714153 -0.76381978 -0.91588882 -0.83963498 -0.65313487 -0.96263177 -0.96698098 -0.93231397 2 "STANDING"
0.27746452 -0.022945736 -0.14505044 0.87551935 -0.39775832 0.18647231 -0.021833577 -0.10082312 0.04530707 -0.99433963 -0.97146178 -0.96585224 -0.98715361 -0.97861967 -0.93054357 -0.9873421 -0.98794283 -0.97599201 2 "STANDING"
0.27972876 -0.017344364 -0.11825506 0.87608972 -0.40049618 0.17273308 -0.027344718 -0.086690906 0.083888677 -0.99676417 -0.97934994 -0.96910035 -0.9978594 -0.99000057 -0.95704087 -0.98529609 -0.98652216 -0.97964724 2 "STANDING"
0.27941259 -0.016093153 -0.10220436 0.8762395 -0.40111409 0.16945118 -0.028573451 -0.086904366 0.09875769 -0.99606562 -0.976673 -0.98581712 -0.99880443 -0.99718931 -0.98876456 -0.98588401 -0.98479545 -0.98229441 2 "STANDING"
0.27740299 -0.017215318 -0.11354467 0.87657213 -0.40064889 0.17132248 -0.027609695 -0.086939037 0.10084523 -0.99630802 -0.98218741 -0.97675191 -0.9986425 -0.99843492 -0.99043043 -0.99376206 -0.98863623 -0.99060917 2 "STANDING"
0.27792121 -0.016941868 -0.11987997 0.87651689 -0.40079849 0.16869333 -0.025864153 -0.077538933 0.094698373 -0.99561711 -0.99112821 -0.98615063 -0.99807313 -0.99818414 -0.97793677 -0.99597785 -0.99173357 -0.99169882 2 "STANDING"
0.27704497 -0.016760148 -0.10919185 0.87649622 -0.400631 0.16496029 -0.030941306 -0.066789342 0.090717226 -0.99460151 -0.98911169 -0.98694538 -0.99800091 -0.99733028 -0.99270196 -0.98927452 -0.98270365 -0.99230471 2 "STANDING"
0.27295758 -0.022500824 -0.11037456 0.87639678 -0.40104629 0.16442112 -0.031874422 -0.06730364 0.092760149 -0.99511927 -0.98170391 -0.98735559 -0.99758621 -0.99289645 -0.99670062 -0.98523481 -0.97949229 -0.98927849 2 "STANDING"
0.27204575 -0.024955862 -0.11448034 0.87505219 -0.4047524 0.16333994 -0.026735124 -0.074986284 0.08199314 -0.99619785 -0.98272334 -0.99315137 -0.99477847 -0.98246639 -0.99141731 -0.98830986 -0.98709369 -0.98689328 2 "STANDING"
0.28245689 -0.014282925 -0.1134339 0.87353879 -0.40875446 0.16102311 -0.02579137 -0.078036619 0.075231376 -0.99395377 -0.97202717 -0.98746639 -0.99666575 -0.99097255 -0.99166016 -0.98774221 -0.99185378 -0.99132979 2 "STANDING"
0.28722297 -0.010646634 -0.10792908 0.87531122 -0.40671471 0.15912209 -0.026993572 -0.072887574 0.084681507 -0.99489028 -0.97992244 -0.99024845 -0.98871833 -0.98173061 -0.99370378 -0.98475301 -0.98924559 -0.98883563 2 "STANDING"
0.27655316 -0.014799101 -0.099806746 0.87834175 -0.40276525 0.159183 -0.037625407 -0.044203067 0.067053991 -0.98975103 -0.98237581 -0.9876677 -0.99390734 -0.99125485 -0.99351216 -0.95747241 -0.96526481 -0.95325703 2 "STANDING"
0.23981797 0.082443951 -0.040169582 0.92762526 -0.10492251 0.2782628 -0.046391769 -0.12236474 0.16243575 -0.96500075 -0.74251416 -0.85626318 -0.95040369 -0.65013862 -0.78980888 -0.96107909 -0.94528258 -0.92328852 2 "SITTING"
0.23157481 0.029387192 -0.055042118 0.91676907 -0.039981956 0.30871536 -0.034179257 -0.12719278 0.22223118 -0.97481563 -0.92695162 -0.9439297 -0.93747354 -0.89925432 -0.91833389 -0.96561479 -0.95915638 -0.95322124 2 "SITTING"
0.27074746 -0.0043332488 -0.090021685 0.90233797 -0.015100446 0.32617025 -0.023158141 -0.13301736 0.20813042 -0.99327972 -0.94832144 -0.96578248 -0.98337943 -0.94445797 -0.94092729 -0.99266883 -0.98681689 -0.96611484 2 "SITTING"
0.27160041 -0.01596493 -0.10063981 0.89952941 -0.0069893456 0.33395238 -0.024031414 -0.10348925 0.14916489 -0.99600179 -0.98166416 -0.98539091 -0.9947098 -0.99721695 -0.98945006 -0.99325518 -0.99010109 -0.97615818 2 "SITTING"
0.2689962 -0.012391548 -0.096838815 0.89740711 -0.0059390076 0.33736763 -0.025575723 -0.083000776 0.10560382 -0.98656392 -0.96612485 -0.97227076 -0.993173 -0.99412728 -0.98215671 -0.99183181 -0.98107881 -0.96962798 2 "SITTING"
0.27479909 -0.012039553 -0.10255632 0.89509759 -0.003140315 0.34117575 -0.02619275 -0.075477116 0.084562163 -0.9851568 -0.96483383 -0.96680303 -0.99486005 -0.98855633 -0.98964502 -0.98929627 -0.97741448 -0.97490828 2 "SITTING"
0.27879967 -0.015633084 -0.10664773 0.89413305 -3.6267094e-05 0.34337966 -0.028390738 -0.07589954 0.082115968 -0.99522762 -0.98640358 -0.98324472 -0.99744766 -0.99145288 -0.99388001 -0.99194284 -0.98580423 -0.99317675 2 "SITTING"
0.27524573 -0.017001233 -0.10770697 0.89395634 0.00094775322 0.34448237 -0.029390561 -0.071168643 0.08098433 -0.99719717 -0.99363656 -0.99338903 -0.99823463 -0.9984665 -0.99597408 -0.99658491 -0.99719179 -0.99715308 2 "SITTING"
0.27566806 -0.016603733 -0.1049066 0.89323928 0.00095124393 0.34494749 -0.028087161 -0.066857643 0.082186909 -0.99724272 -0.99208412 -0.99162089 -0.99765618 -0.99801139 -0.99725232 -0.996555 -0.99362071 -0.99708542 2 "SITTING"
0.26569797 -0.016850926 -0.090479419 0.89205939 0.0015262141 0.34678161 -0.0297651 -0.065998421 0.083092366 -0.99320662 -0.98930232 -0.98027412 -0.99575256 -0.99796053 -0.98611548 -0.99402018 -0.9707901 -0.99126206 2 "SITTING"
0.27097605 -0.01515646 -0.096123623 0.88854581 0.0022465241 0.35306812 -0.028560948 -0.090536757 0.082658309 -0.99029455 -0.98081101 -0.97094113 -0.98642422 -0.99732702 -0.967014 -0.99155003 -0.96271251 -0.98318096 2 "SITTING"
0.41364162 -0.15839475 -0.34597805 0.89680166 -0.061337425 0.31796857 -0.22686902 0.19104952 -0.79897208 -0.78056903 -0.44184541 -0.52804492 -0.54719065 -0.3279312 -0.31503681 -0.96511635 -0.94902964 -0.89666549 2 "SITTING"
0.24841948 -0.019568651 -0.10836772 0.94607162 -0.15568896 0.2286349 -0.17226468 0.14512425 -0.57364591 -0.96931199 -0.97177848 -0.94114466 -0.92870521 -0.9727372 -0.91091609 -0.94316435 -0.96296944 -0.83693102 2 "SITTING"
0.28431213 -0.015594273 -0.085976937 0.93416562 -0.15558477 0.22842467 -0.10087832 0.063653283 -0.25750099 -0.98846181 -0.98078326 -0.96851273 -0.98586939 -0.99526321 -0.9642791 -0.95920374 -0.96792347 -0.83867516 2 "SITTING"
0.26632973 -0.014018832 -0.078509357 0.93545027 -0.15454941 0.2377529 -0.055202887 -0.01513466 -0.021418666 -0.99018337 -0.97841238 -0.97099752 -0.99000219 -0.99747139 -0.96066533 -0.97811075 -0.96746812 -0.91941289 2 "SITTING"
